147,22,110,3,330,U,1,28263153.79
148,22,110,3,330,U,1,27501766.20
149,22,110,3,330,S,1,22315399.17,"1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0"
150,22,110,3,330,S,1,3829968.93,"0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0"
151,24,120,3,360,U,1,114981827.74
152,24,120,3,360,U,1,105081294.78
153,24,120,3,360,U,1,108981836.80
154,24,120,3,360,U,1,110150823.83
155,24,120,3,360,U,1,114139433.15
156,24,120,3,360,U,1,106666179.90
157,24,120,3,360,U,1,110848701.95
158,24,120,3,360,U,1,114559672.12
159,24,120,3,360,U,1,113178551.91
160,24,120,3,360,U,1,110835556.03
161,4,40,4,160,S,1,76.77,"1,1,1,0"
162,4,40,4,160,U,1,69.86
163,4,40,4,160,U,1,73.91
164,4,40,4,160,S,1,64.85,"0,1,0,1"
165,4,40,4,160,S,1,99.90,"1,1,0,1"
166,4,40,4,160,S,1,92.03,"0,0,0,1"
167,4,40,4,160,S,1,46.25,"0,0,1,0"
168,4,40,4,160,S,1,90.12,"1,1,0,0"
169,4,40,4,160,S,1,124.93,"1,1,1,1"
170,4,40,4,160,S,1,62.23,"0,1,0,0"
171,8,80,4,320,S,1,927.93,"0,1,1,0,1,1,1,0"
172,8,80,4,320,S,1,1438.86,"1,0,1,0,0,0,0,0"
173,8,80,4,320,S,1,345.95,"0,0,1,0,1,0,1,0"
174,8,80,4,320,S,1,1339.20,"1,0,1,1,0,1,0,0"
175,8,80,4,320,S,1,850.92,"0,1,1,0,0,1,1,1"
176,8,80,4,320,U,1,2195.36
177,8,80,4,320,U,1,2529.14
178,8,80,4,320,S,1,2144.81,"1,1,1,1,1,0,1,1"
179,8,80,4,320,U,1,1920.94
180,8,80,4,320,U,1,2042.06
181,12,120,4,480,S,1,1840.83,"0,0,0,0,1,1,1,1,0,1,0,1"
182,12,120,4,480,S,1,16385.08,"0,1,1,1,0,0,0,0,1,1,0,1"
183,12,120,4,480,S,1,8423.81,"0,0,1,1,1,0,0,0,0,0,0,0"
184,12,120,4,480,U,1,35665.99
185,12,120,4,480,S,1,4637.96,"0,0,1,0,0,0,0,1,0,1,0,1"
186,12,120,4,480,S,1,2439.02,"0,0,0,1,0,1,0,0,0,0,1,0"
187,12,120,4,480,U,1,23833.75
188,12,120,4,480,U,1,31630.99
189,12,120,4,480,U,1,28092.86
190,12,120,4,480,U,1,26227.95
191,16,160,4,640,S,1,100645.07,"0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0"
192,16,160,4,640,U,1,511027.81
193,16,160,4,640,U,1,541809.80
194,16,160,4,640,S,1,62017.20,"0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0"
195,16,160,4,640,S,1,356343.03,"1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1"
196,16,160,4,640,U,1,467446.80
197,16,160,4,640,U,1,500665.19
198,16,160,4,640,U,1,462893.01
199,16,160,4,640,S,1,131747.01,"0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0"
200,16,160,4,640,S,1,53350.93,"0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0"
201,18,180,4,720,S,1,1170508.15,"1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0"
202,18,180,4,720,U,1,2255205.15
203,18,180,4,720,S,1,45880.08,"0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1"
204,18,180,4,720,U,1,2136698.01
205,18,180,4,720,U,1,2217726.95
206,18,180,4,720,S,1,1289462.09,"1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0"
207,18,180,4,720,U,1,1938258.89
208,18,180,4,720,S,1,102169.99,"0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0"
209,18,180,4,720,U,1,1994721.17
210,18,180,4,720,U,1,2093570.71
211,20,200,4,800,S,1,3734627.01,"0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0"
212,20,200,4,800,U,1,8970970.87
213,20,200,4,800,S,1,494995.12,"0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0"
214,20,200,4,800,S,1,102522.85,"0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0"
215,20,200,4,800,U,1,7994298.93
216,20,200,4,800,U,1,8605391.98
217,20,200,4,800,S,1,159386.87,"0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0"
218,20,200,4,800,U,1,9850563.05
219,20,200,4,800,S,1,1665823.94,"0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0"
220,20,200,4,800,U,1,9009939.91
221,22,220,4,880,U,1,34803604.84
222,22,220,4,880,U,1,37381126.88
223,22,220,4,880,S,1,591448.07,"0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1"
224,22,220,4,880,U,1,35113495.11
225,22,220,4,880,S,1,19074345.11,"1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1"
226,22,220,4,880,U,1,34301765.68
227,22,220,4,880,S,1,8604171.99,"0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0"
228,22,220,4,880,U,1,37533363.82
229,22,220,4,880,S,1,3358889.82,"0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1"
230,22,220,4,880,U,1,34418913.13
231,24,240,4,960,U,1,141913456.92
232,24,240,4,960,S,1,119775193.69,"1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0"
233,24,240,4,960,U,1,150236590.15
234,24,240,4,960,S,1,112186023.00,"1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0"
235,24,240,4,960,S,1,84349648.00,"1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1"
236,24,240,4,960,U,1,150160242.32
237,24,240,4,960,S,1,111200906.04,"1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1"
238,24,240,4,960,S,1,23761988.88,"0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0"
239,24,240,4,960,U,1,143433285.95
240,24,240,4,960,S,1,12251657.01,"0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0"
241,4,40,5,200,S,1,58.89,"0,1,0,1"
242,4,40,5,200,S,1,30.04,"0,0,0,0"
243,4,40,5,200,S,1,103.95,"1,0,1,1"
244,4,40,5,200,S,1,67.95,"0,0,0,0"
245,4,40,5,200,S,1,46.97,"0,0,1,1"
246,4,40,5,200,S,1,28.13,"0,0,0,0"
247,4,40,5,200,S,1,36.72,"0,0,1,0"
248,4,40,5,200,S,1,145.20,"1,1,1,1"
249,4,40,5,200,S,1,78.92,"0,1,1,0"
250,4,40,5,200,S,1,30.99,"0,0,0,0"
251,8,80,5,400,S,1,452.04,"0,0,0,1,1,1,0,0"
252,8,80,5,400,S,1,364.07,"0,0,0,1,1,1,1,0"
253,8,80,5,400,S,1,473.74,"0,0,1,0,0,0,1,0"
254,8,80,5,400,S,1,221.97,"0,0,0,1,0,0,1,0"
255,8,80,5,400,S,1,209.09,"0,0,0,1,0,1,0,0"
256,8,80,5,400,S,1,447.03,"0,0,1,0,0,0,0,0"
257,8,80,5,400,S,1,365.73,"0,0,1,0,0,1,0,0"
258,8,80,5,400,S,1,141.86,"0,0,0,0,1,0,0,0"
259,8,80,5,400,S,1,67.00,"0,0,0,0,0,0,1,0"
260,8,80,5,400,S,1,49.11,"0,0,0,0,0,0,0,1"
261,12,120,5,600,S,1,1188.76,"0,0,0,0,0,0,1,1,1,0,0,1"
262,12,120,5,600,S,1,1873.97,"0,0,0,0,1,0,0,0,1,0,0,0"
263,12,120,5,600,S,1,109.20,"0,0,0,0,0,0,0,0,0,1,0,0"
264,12,120,5,600,S,1,4603.15,"0,0,0,1,1,0,0,0,0,1,1,1"
265,12,120,5,600,S,1,3557.21,"0,0,0,0,1,1,1,0,0,0,1,0"
266,12,120,5,600,S,1,118.02,"0,0,0,0,0,0,0,0,0,1,1,0"
267,12,120,5,600,S,1,240.80,"0,0,0,0,0,0,0,1,1,0,0,0"
268,12,120,5,600,S,1,1155.14,"0,0,0,0,0,1,0,1,1,0,0,0"
269,12,120,5,600,S,1,1402.14,"0,0,0,0,0,1,1,1,0,1,0,0"
270,12,120,5,600,S,1,1327.28,"0,0,0,0,0,1,1,0,1,1,1,1"
271,16,160,5,800,S,1,4509.21,"0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0"
272,16,160,5,800,S,1,2504.11,"0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0"
273,16,160,5,800,S,1,8102.89,"0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0"
274,16,160,5,800,S,1,21841.76,"0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1"
275,16,160,5,800,S,1,17257.93,"0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0"
276,16,160,5,800,S,1,3920.79,"0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0"
277,16,160,5,800,S,1,357.87,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
278,16,160,5,800,S,1,778.91,"0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0"
279,16,160,5,800,S,1,3487.83,"0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1"
280,16,160,5,800,S,1,41243.79,"0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0"
281,18,180,5,900,S,1,8454.08,"0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1"
282,18,180,5,900,S,1,30277.97,"0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1"
283,18,180,5,900,S,1,22726.77,"0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0"
284,18,180,5,900,S,1,158596.75,"0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0"
